User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,cluster_kmeans,cluster_hierarchical,cluster_dbscan,cluster_gmm,cluster_spectral
U12571,56,0,4,7,0,5.3,43.2,59.5,39,1.5,6809,1.4,0.6,1372,4,0,0,0,0,0
U12572,45,1,0,8,0,1.3,8.2,255.6,61,5.6,1394,7.9,3.5,1890,0,0,0,0,0,0
U12573,27,2,9,6,0,11.3,9.5,59.9,149,0.5,1663,1.6,4.6,1474,0,0,0,0,0,0
U12574,58,0,0,7,0,5.8,4.7,137.5,138,3.5,4242,3.4,3.6,817,4,0,0,0,0,0
U12575,57,2,3,3,0,11.5,6.9,27.4,22,4.9,9784,2.6,1.0,1307,3,0,0,0,0,0
U12576,26,2,0,2,0,6.9,39.9,16.3,18,5.0,9333,4.7,1.1,1623,0,0,0,0,0,0
U12577,20,2,7,3,0,4.5,14.7,254.8,198,1.3,3179,3.4,3.0,204,1,0,0,0,0,0
U12578,32,0,6,9,0,8.5,1.1,189.7,42,1.5,4807,7.1,2.8,527,1,0,0,0,0,0
U12579,19,0,7,2,0,9.3,2.1,129.4,34,3.9,3955,1.1,4.0,1301,4,0,0,0,0,0
U12580,20,1,9,5,0,5.9,33.4,235.1,151,4.7,3458,6.4,4.6,990,4,0,0,0,0,0
U12581,36,2,8,7,0,1.7,35.6,109.3,152,4.0,5808,3.4,3.6,789,1,0,0,0,0,0
U12582,34,1,7,6,0,7.1,41.2,254.1,22,2.3,8136,5.7,4.6,1320,1,0,0,0,0,0
U12583,60,1,7,4,0,8.3,48.9,44.2,195,3.8,4073,0.6,2.3,1451,4,0,0,0,0,0
U12584,59,1,5,2,0,10.0,35.4,59.7,183,1.6,3345,2.3,1.8,804,2,0,0,0,0,0
U12585,24,1,6,9,0,8.4,9.3,31.2,38,5.5,1224,4.7,2.5,1923,0,0,0,0,0,0
U12586,45,1,3,4,0,3.4,47.7,115.3,140,2.5,3476,3.6,1.5,1807,4,0,0,0,0,0
U12587,21,0,0,3,0,4.8,30.8,196.5,89,4.2,3532,1.4,4.0,531,3,0,0,0,0,0
U12588,24,1,8,3,0,5.6,9.3,88.5,40,5.4,9537,7.3,3.0,188,1,0,0,0,0,0
U12589,49,1,2,4,0,2.0,17.3,206.6,75,5.8,7999,7.5,0.2,1023,2,0,0,0,0,0
U12590,57,0,8,9,0,10.7,46.6,116.9,21,5.6,7645,3.8,1.1,1173,1,0,0,0,0,0
U12591,27,1,4,7,0,11.4,27.7,28.4,85,2.4,4644,4.2,0.4,312,4,0,0,0,0,0
U12592,15,0,1,7,0,3.3,8.1,118.3,50,3.4,4282,3.6,4.6,1738,0,0,0,0,0,0
U12593,23,0,5,6,0,6.7,49.0,198.8,38,4.2,8262,4.5,1.8,1010,3,0,0,0,0,0
U12594,55,1,6,3,0,8.4,32.6,169.8,21,3.5,2245,6.0,0.8,1360,0,0,0,0,0,0
U12595,50,0,5,4,0,10.7,31.2,242.1,194,2.5,393,6.7,2.8,790,3,0,0,0,0,0
U12596,44,0,0,1,0,3.8,25.8,35.8,172,1.8,7259,7.0,2.8,679,0,0,0,0,0,0
U12597,55,1,2,8,0,6.0,49.8,239.2,168,3.0,6144,5.7,2.1,1893,3,0,0,0,0,0
U12598,28,2,9,7,0,6.1,5.6,126.6,88,5.0,1758,2.8,2.9,1388,3,0,0,0,0,0
U12599,43,0,3,6,0,4.2,24.0,292.3,20,5.0,9280,6.6,1.4,746,0,0,0,0,0,0
U12600,57,1,5,3,0,2.6,34.9,252.7,128,2.4,5850,1.1,4.1,685,3,0,0,0,0,0
U12601,25,2,5,4,0,6.3,37.1,123.9,84,4.3,7071,5.6,0.4,371,0,0,0,0,0,0
U12602,21,2,5,0,1,4.3,2.6,20.0,152,5.3,7526,2.5,5.0,833,1,1,1,1,1,1
U12603,42,0,1,7,0,11.7,31.2,197.9,153,4.3,5691,7.5,3.0,1781,0,0,0,0,0,0
U12604,15,1,0,3,0,11.3,20.3,119.9,78,5.9,3413,4.0,3.9,1753,4,0,0,0,0,0
U12605,16,1,2,4,0,10.3,12.3,198.2,129,2.3,2751,4.7,1.6,113,1,0,0,0,0,0
U12606,58,2,3,6,0,8.7,46.1,152.3,75,0.7,3020,7.3,2.9,1896,4,0,0,0,0,0
U12607,44,0,4,8,0,3.4,44.5,27.6,81,2.9,7656,6.9,1.3,475,1,0,0,0,0,0
U12608,29,2,7,5,0,6.7,26.5,268.3,169,3.4,4700,2.7,5.0,1483,3,0,0,0,0,0
U12609,58,1,4,4,0,3.2,35.4,152.2,56,4.7,2614,5.0,2.2,880,0,0,0,0,0,0
U12610,30,0,1,7,0,6.2,7.3,225.1,150,4.5,3351,0.9,1.0,1199,3,0,0,0,0,0
U12611,54,2,8,1,0,1.5,49.3,124.5,34,2.8,3371,5.9,1.2,1336,4,0,0,0,0,0
U12612,48,2,4,1,0,7.2,25.7,219.4,112,4.4,8903,6.0,2.9,750,4,0,0,0,0,0
U12613,29,1,7,2,0,4.5,38.2,70.2,15,1.4,7572,5.6,2.3,628,4,0,0,0,0,0
U12614,23,2,4,7,0,7.3,3.6,283.5,121,4.1,8172,1.6,4.7,1659,1,0,0,0,0,0
U12615,55,1,5,8,0,2.2,29.7,112.7,77,0.9,336,7.3,2.9,926,1,0,0,0,0,0
U12616,27,0,7,7,0,6.2,17.6,48.2,52,3.0,3762,7.1,1.2,1526,4,0,0,0,0,0
U12617,31,0,6,3,0,1.1,48.3,145.0,51,4.6,6745,6.9,3.1,398,0,0,0,0,0,0
U12618,38,1,7,0,1,9.3,32.3,75.4,42,3.6,8788,1.4,4.9,1282,4,1,1,1,1,1
U12619,18,1,9,4,0,10.9,34.9,181.5,43,2.5,685,1.2,2.6,719,1,0,0,0,0,0
U12620,25,2,9,7,0,11.4,40.8,100.5,67,5.4,6423,7.5,2.7,1005,3,0,0,0,0,0
U12621,18,2,4,4,0,5.4,44.7,44.2,183,1.8,5767,6.6,3.1,1318,0,0,0,0,0,0
U12622,35,1,4,0,1,3.0,42.4,79.1,62,4.5,2501,3.7,3.9,1398,4,1,1,1,1,1
U12623,42,2,5,2,0,11.5,27.5,288.3,144,5.7,4244,3.0,4.5,1808,3,0,0,0,0,0
U12624,26,2,4,2,0,2.2,29.2,244.8,71,2.5,9272,6.9,3.8,1941,3,0,0,0,0,0
U12625,33,1,9,0,1,2.8,39.0,61.0,116,1.1,5751,6.0,2.7,1345,0,1,1,1,1,1
U12626,28,1,4,1,0,4.3,10.0,235.7,177,1.2,617,5.4,2.0,465,2,0,0,0,0,0
U12627,21,2,8,5,0,5.6,4.1,190.8,164,1.2,8540,3.8,4.9,1760,3,0,0,0,0,0
U12628,35,2,6,7,0,7.8,11.2,24.4,84,5.1,3454,5.6,3.7,1261,3,0,0,0,0,0
U12629,34,2,9,6,0,11.7,4.3,15.1,166,3.9,1695,3.7,0.2,221,0,0,0,0,0,0
U12630,25,1,8,9,0,4.8,28.2,60.0,77,4.9,2319,3.8,0.7,881,0,0,0,0,0,0
U12631,30,0,0,4,0,11.9,37.0,171.1,155,3.7,9647,3.7,3.7,1812,1,0,0,0,0,0
U12632,52,0,6,8,0,3.5,40.1,247.0,52,0.9,3036,4.0,3.6,621,3,0,0,0,0,0
U12633,32,1,3,5,0,1.9,3.6,74.8,37,3.6,4121,4.2,0.5,1523,3,0,0,0,0,0
U12634,31,1,9,6,0,1.8,46.3,288.5,183,2.2,6443,5.8,3.9,815,4,0,0,0,0,0
U12635,24,1,0,3,0,11.7,34.6,69.0,97,0.7,9469,1.4,4.9,410,3,0,0,0,0,0
U12636,36,1,3,9,0,4.8,30.8,107.7,19,0.6,9662,0.7,3.8,685,0,0,0,0,0,0
U12637,37,2,2,6,0,3.5,15.1,111.9,11,5.0,9180,2.6,3.3,1017,3,0,0,0,0,0
U12638,29,0,4,4,0,9.2,46.6,282.0,26,4.0,8901,6.5,3.2,519,1,0,0,0,0,0
U12639,18,1,2,7,0,5.5,6.4,75.1,70,4.9,3881,1.5,2.8,459,2,0,0,0,0,0
U12640,19,2,6,1,0,9.0,6.5,26.8,135,1.8,2280,4.1,3.9,889,4,0,0,0,0,0
U12641,18,2,2,2,0,10.3,22.5,284.6,153,3.6,8091,4.0,1.9,1775,3,0,0,0,0,0
U12642,23,0,0,6,0,5.6,29.9,244.8,89,4.1,6149,6.8,4.6,1708,3,0,0,0,0,0
U12643,45,1,7,0,1,10.4,1.0,16.9,132,3.1,5781,1.3,4.7,191,3,1,1,1,1,1
U12644,15,2,8,0,1,7.3,26.4,268.1,32,4.7,3589,6.2,3.5,1755,4,1,1,1,1,1
U12645,48,0,9,5,0,4.3,11.6,110.0,178,1.2,6302,1.2,1.3,392,1,0,0,0,0,0
U12646,35,0,5,3,0,1.4,22.4,71.5,138,2.4,2542,5.3,2.2,1303,1,0,0,0,0,0
U12647,53,1,6,2,0,4.3,18.9,59.7,142,2.4,1551,5.1,3.6,1667,2,0,0,0,0,0
U12648,28,2,6,9,0,12.0,11.6,24.4,55,1.3,6814,3.4,0.9,545,4,0,0,0,0,0
U12649,57,1,6,9,0,7.4,13.2,196.2,145,3.6,4642,7.9,4.9,1041,2,0,0,0,0,0
U12650,33,0,8,2,0,8.5,15.9,43.7,117,0.9,8379,6.3,1.8,1468,0,0,0,0,0,0
U12651,30,1,8,7,0,4.4,3.0,284.7,70,2.8,103,3.8,2.6,258,4,0,0,0,0,0
U12652,29,2,5,0,1,2.3,26.6,164.5,114,5.6,2654,6.7,4.0,172,2,1,1,1,1,1
U12653,34,0,7,5,0,3.3,24.2,237.0,18,1.7,9311,6.7,1.5,151,4,0,0,0,0,0
U12654,18,2,4,3,0,7.1,15.4,56.3,80,5.9,5325,2.7,1.6,1003,3,0,0,0,0,0
U12655,29,0,4,0,1,4.5,40.9,251.4,51,5.0,7437,3.2,3.9,129,2,1,1,1,1,1
U12656,42,0,0,5,0,10.6,44.1,202.5,38,0.6,8951,7.4,1.3,1363,0,0,0,0,0,0
U12657,52,2,1,1,0,3.5,13.8,33.7,175,3.6,1829,2.0,1.5,1135,3,0,0,0,0,0
U12658,23,2,1,2,0,6.5,14.9,46.2,90,2.6,2206,1.1,1.8,144,0,0,0,0,0,0
U12659,21,0,5,7,0,5.9,5.5,96.5,85,4.8,9925,2.4,2.3,1525,2,0,0,0,0,0
U12660,59,2,8,3,0,9.3,29.8,70.9,181,1.3,9010,2.8,4.6,922,0,0,0,0,0,0
U12661,40,0,8,6,0,8.6,18.5,48.9,87,3.2,8658,7.5,0.5,355,0,0,0,0,0,0
U12662,58,1,7,7,0,11.0,32.8,132.8,120,5.6,6172,0.7,0.0,1229,4,0,0,0,0,0
U12663,37,0,7,3,0,5.5,21.9,123.5,44,3.2,2187,6.7,3.3,1539,1,0,0,0,0,0
U12664,53,2,3,9,0,4.0,7.4,95.4,122,1.9,5722,5.6,1.2,1435,0,0,0,0,0,0
U12665,40,2,9,2,0,2.2,44.7,250.5,43,1.8,6926,3.8,1.9,944,0,0,0,0,0,0
U12666,28,1,5,6,0,3.0,5.3,80.9,89,2.9,858,1.3,0.5,382,0,0,0,0,0,0
U12667,27,2,0,0,1,9.6,25.0,58.0,67,1.7,3088,3.6,0.5,1311,0,1,1,1,1,1
U12668,56,1,8,7,0,4.4,30.5,159.0,46,1.7,9861,3.2,3.8,1062,3,0,0,0,0,0
U12669,42,0,5,4,0,9.1,20.6,128.3,125,4.9,7049,0.7,0.8,966,3,0,0,0,0,0
U12670,34,1,0,4,0,7.7,13.4,17.3,199,5.1,4947,3.8,4.0,359,3,0,0,0,0,0
U12671,32,1,6,3,0,3.0,27.0,266.0,200,5.3,8596,4.7,1.9,1035,3,0,0,0,0,0
U12672,52,0,2,8,0,10.1,22.4,93.2,76,0.7,6226,1.4,2.5,645,4,0,0,0,0,0
U12673,28,1,3,6,0,10.7,16.3,57.4,114,4.6,9066,4.6,2.9,1172,3,0,0,0,0,0
U12674,39,1,7,7,0,7.5,49.6,221.2,151,3.3,808,2.8,4.6,175,0,0,0,0,0,0
U12675,55,2,8,9,0,7.6,8.9,140.6,32,3.7,458,3.1,4.8,603,4,0,0,0,0,0
U12676,48,2,3,8,0,8.3,29.0,155.4,161,4.0,239,5.4,2.2,853,1,0,0,0,0,0
U12677,38,0,6,8,0,3.3,22.0,218.3,134,5.2,1401,6.1,4.3,539,2,0,0,0,0,0
U12678,44,1,6,3,0,2.7,24.8,288.2,97,5.2,2741,7.2,3.3,1529,4,0,0,0,0,0
U12679,54,0,3,3,0,5.6,20.2,241.2,113,1.9,8621,2.9,2.6,921,3,0,0,0,0,0
U12680,36,0,6,7,0,4.6,12.1,244.4,62,5.6,1942,6.5,4.7,1039,4,0,0,0,0,0
U12681,52,1,1,6,0,5.1,13.5,225.7,168,3.9,6166,5.6,4.1,413,1,0,0,0,0,0
U12682,32,0,0,1,0,1.4,4.4,185.1,158,4.6,6189,6.7,1.7,1985,1,0,0,0,0,0
U12683,15,0,1,4,0,11.5,39.6,150.9,175,4.3,1411,1.9,4.3,847,1,0,0,0,0,0
U12684,28,1,3,1,0,5.8,23.8,75.0,102,5.2,5183,2.8,1.6,1819,0,0,0,0,0,0
U12685,28,0,3,0,1,8.4,32.0,7.1,189,1.6,406,0.8,3.6,308,4,1,1,1,1,1
U12686,45,2,6,2,0,3.1,46.7,186.9,127,1.9,1837,1.6,2.0,123,2,0,0,0,0,0
U12687,18,0,0,9,0,4.4,28.9,92.7,165,3.1,5118,3.7,2.1,1037,4,0,0,0,0,0
U12688,27,1,1,4,0,11.1,31.5,139.7,153,3.0,4767,4.1,2.0,823,2,0,0,0,0,0
U12689,42,0,1,1,0,11.8,36.0,96.4,188,4.9,266,1.9,2.4,217,0,0,0,0,0,0
U12690,41,0,3,2,0,8.4,37.7,274.4,122,5.0,2753,0.6,1.3,1219,2,0,0,0,0,0
U12691,44,1,4,7,0,7.4,20.1,166.3,115,1.4,963,7.6,3.6,106,1,0,0,0,0,0
U12692,17,2,4,9,0,10.9,38.0,214.4,139,2.8,8054,2.3,0.1,845,2,0,0,0,0,0
U12693,55,1,4,1,0,11.9,37.9,62.6,35,4.2,284,0.8,1.6,208,0,0,0,0,0,0
U12694,40,2,6,3,0,11.5,30.1,14.1,139,5.3,1856,3.2,3.8,1327,0,0,0,0,0,0
U12695,55,0,1,1,0,2.7,26.3,21.5,139,2.2,1835,5.2,1.8,565,0,0,0,0,0,0
U12696,39,2,4,7,0,11.3,2.9,98.7,42,4.8,4642,5.3,0.4,195,4,0,0,0,0,0
U12697,37,0,0,4,0,7.5,35.5,27.0,61,0.7,1158,6.0,2.3,423,3,0,0,0,0,0
U12698,19,1,5,7,0,11.2,33.8,38.4,43,5.8,4034,2.4,0.5,749,4,0,0,0,0,0
U12699,17,2,1,2,0,5.0,11.8,235.9,118,1.0,5691,1.3,0.4,1966,4,0,0,0,0,0
U12700,39,1,1,6,0,8.2,39.3,238.8,71,2.8,2045,2.9,2.7,1820,4,0,0,0,0,0
U12701,49,1,6,7,0,7.2,12.2,73.2,55,3.1,6094,7.5,4.7,753,3,0,0,0,0,0
U12702,50,1,9,0,1,7.1,20.4,87.2,66,4.9,9509,3.5,1.3,1437,3,1,1,1,1,1
U12703,52,2,7,6,0,1.9,39.9,19.4,68,5.7,2768,1.3,0.3,1407,4,0,0,0,0,0
U12704,16,0,6,9,0,1.3,38.7,255.4,113,3.2,9393,2.5,0.1,1901,2,0,0,0,0,0
U12705,18,1,4,0,1,2.9,41.3,83.2,185,5.9,4033,6.6,1.2,1016,3,1,1,1,1,1
U12706,51,1,0,1,0,6.0,26.5,235.3,15,2.2,9933,7.0,4.8,1621,3,0,0,0,0,0
U12707,33,1,2,1,0,5.8,31.2,152.1,149,2.4,2066,0.9,0.2,1538,0,0,0,0,0,0
U12708,56,0,0,6,0,4.6,23.9,163.8,81,4.9,8494,2.5,3.3,145,3,0,0,0,0,0
U12709,28,2,9,2,0,9.8,23.6,21.6,70,5.5,3300,0.9,4.3,803,1,0,0,0,0,0
U12710,19,0,7,3,0,4.7,23.9,146.8,70,3.6,7102,0.5,4.4,917,0,0,0,0,0,0
U12711,18,2,1,5,0,8.5,27.4,241.5,178,5.0,1539,6.3,4.7,1295,4,0,0,0,0,0
U12712,37,0,8,5,0,6.5,12.9,93.2,133,6.0,4352,7.7,4.9,1667,1,0,0,0,0,0
U12713,40,0,3,4,0,11.7,45.6,240.9,117,1.3,3503,4.3,1.3,1457,4,0,0,0,0,0
U12714,38,1,9,4,0,2.7,10.4,230.8,192,5.3,9257,1.5,3.3,1356,3,0,0,0,0,0
U12715,15,2,5,8,0,8.3,41.9,129.2,192,4.8,718,0.8,1.9,193,3,0,0,0,0,0
U12716,46,2,8,6,0,8.9,21.9,71.7,134,5.9,846,4.0,4.7,343,0,0,0,0,0,0
U12717,15,2,3,9,0,10.4,6.3,190.0,171,3.5,9807,2.2,1.4,480,3,0,0,0,0,0
U12718,52,1,7,4,0,8.0,16.3,117.6,174,2.3,3877,5.6,2.2,1129,3,0,0,0,0,0
U12719,54,2,1,0,1,9.1,22.4,134.2,163,1.2,6760,3.8,0.9,170,2,1,1,1,1,1
U12720,24,0,2,8,0,7.1,19.5,80.9,159,5.4,4145,3.5,1.2,1665,2,0,0,0,0,0
U12721,15,2,3,2,0,1.7,16.4,61.2,38,2.6,5855,4.9,0.8,1951,2,0,0,0,0,0
U12722,46,0,0,1,0,6.4,45.7,75.7,62,3.9,6831,2.6,4.1,1566,1,0,0,0,0,0
U12723,56,0,2,3,0,10.8,26.4,95.9,149,4.6,6233,1.9,2.0,223,0,0,0,0,0,0
U12724,19,0,2,6,0,4.6,12.1,12.5,96,1.8,423,6.7,0.3,1974,1,0,0,0,0,0
U12725,51,2,3,0,1,3.3,28.4,297.1,178,1.6,7863,3.0,4.7,1006,3,1,1,1,1,1
U12726,31,1,1,6,0,1.7,46.5,91.5,60,3.2,4580,2.6,0.3,1155,3,0,0,0,0,0
U12727,48,1,9,5,0,10.1,15.0,152.7,175,4.2,7244,6.1,2.2,1821,0,0,0,0,0,0
U12728,22,2,4,7,0,1.9,18.0,70.8,23,2.5,2879,6.5,0.4,1576,4,0,0,0,0,0
U12729,18,0,5,0,1,2.7,39.2,91.0,175,0.8,3027,5.5,2.6,970,4,1,1,1,1,1
U12730,60,2,1,9,0,4.9,43.1,236.0,166,2.8,3540,3.6,0.9,139,3,0,0,0,0,0
U12731,46,2,0,5,0,2.9,49.7,90.7,97,0.6,6878,3.6,3.9,907,0,0,0,0,0,0
U12732,35,2,1,1,0,5.6,1.3,210.1,32,1.1,3811,1.5,4.5,819,2,0,0,0,0,0
U12733,54,0,2,4,0,5.0,13.5,270.9,166,1.1,3653,3.5,0.4,864,0,0,0,0,0,0
U12734,35,1,7,2,0,8.7,23.9,210.4,22,5.0,3979,4.3,3.9,1293,3,0,0,0,0,0
U12735,47,0,7,7,0,7.3,35.0,96.1,28,5.0,3488,1.6,4.0,1534,1,0,0,0,0,0
U12736,54,1,9,6,0,7.9,32.8,166.8,101,2.1,7650,7.2,2.0,436,0,0,0,0,0,0
U12737,33,1,1,0,1,10.2,29.2,262.4,193,2.4,9595,4.5,2.3,1697,3,1,1,1,1,1
U12738,25,2,8,4,0,9.3,20.3,144.1,35,3.1,228,5.9,4.6,1606,1,0,0,0,0,0
U12739,18,2,9,5,0,9.9,45.0,7.8,156,2.3,2240,5.3,3.4,1239,0,0,0,0,0,0
U12740,36,2,7,0,1,8.3,22.3,159.1,140,1.3,8404,3.9,0.4,202,4,1,1,1,1,1
U12741,54,0,3,3,0,3.2,44.1,184.8,194,2.1,8600,1.7,2.1,816,4,0,0,0,0,0
U12742,33,1,1,5,0,11.6,6.5,149.9,53,5.6,1829,6.9,2.7,1368,2,0,0,0,0,0
U12743,31,2,3,9,0,1.9,14.6,216.8,68,2.1,819,2.9,1.0,312,0,0,0,0,0,0
U12744,48,2,6,8,0,2.1,17.5,267.2,196,5.7,6197,1.9,2.1,1630,1,0,0,0,0,0
U12745,45,0,2,6,0,5.9,30.9,17.7,76,4.1,2951,7.6,3.9,1672,1,0,0,0,0,0
U12746,32,0,1,3,0,9.4,9.5,122.4,64,5.4,8462,1.8,1.2,1431,3,0,0,0,0,0
U12747,41,1,5,7,0,5.9,38.2,154.6,21,5.6,8001,4.1,0.2,1741,2,0,0,0,0,0
U12748,18,2,3,4,0,9.2,42.2,249.2,72,2.1,8752,4.7,2.7,165,4,0,0,0,0,0
U12749,56,2,0,1,0,10.9,48.3,89.4,69,4.8,588,2.5,4.9,486,2,0,0,0,0,0
U12750,24,1,3,2,0,10.3,40.8,28.3,41,0.7,5844,5.8,0.0,1733,4,0,0,0,0,0
U12751,47,0,5,1,0,5.5,47.4,199.3,32,2.4,2457,5.5,4.8,275,1,0,0,0,0,0
U12752,55,1,1,1,0,6.3,31.3,199.5,76,3.1,2506,7.0,2.4,867,3,0,0,0,0,0
U12753,48,1,0,8,0,11.8,15.5,138.8,70,5.1,4705,5.0,0.5,519,0,0,0,0,0,0
U12754,57,1,1,4,0,3.8,30.1,284.2,27,3.0,5773,6.2,4.4,1408,4,0,0,0,0,0
U12755,53,1,5,3,0,7.2,44.6,177.8,59,1.9,3005,6.7,2.6,422,1,0,0,0,0,0
U12756,20,2,3,2,0,10.0,7.8,136.8,169,2.1,392,2.1,4.8,1419,4,0,0,0,0,0
U12757,55,2,0,0,1,4.8,5.7,124.7,53,1.8,9633,4.4,0.9,1578,3,1,1,1,1,1
U12758,55,2,2,3,0,10.3,34.5,251.5,32,1.7,9501,3.7,1.2,933,1,0,0,0,0,0
U12759,26,1,6,5,0,1.1,21.3,12.2,98,3.8,1098,5.7,2.3,1051,2,0,0,0,0,0
U12760,32,0,3,1,0,4.5,3.7,298.7,34,2.9,5103,5.8,2.4,1172,1,0,0,0,0,0
U12761,46,0,1,8,0,6.1,39.3,294.7,72,5.5,9840,7.0,0.9,1159,4,0,0,0,0,0
U12762,39,2,9,7,0,5.6,48.9,65.2,46,5.4,9531,0.7,2.5,1784,0,0,0,0,0,0
U12763,55,2,2,7,0,3.9,20.5,207.8,77,2.8,2000,7.5,2.0,1316,0,0,0,0,0,0
U12764,49,2,0,6,0,9.6,44.4,182.4,184,2.7,3341,5.5,3.1,206,3,0,0,0,0,0
U12765,41,2,4,2,0,2.8,12.4,163.6,68,2.9,1821,5.9,2.0,355,3,0,0,0,0,0
U12766,43,1,4,8,0,3.5,41.7,119.7,124,2.2,112,1.4,4.1,1386,1,0,0,0,0,0
U12767,47,1,5,2,0,3.6,26.8,94.8,155,3.1,5891,2.9,0.4,108,4,0,0,0,0,0
U12768,25,1,0,3,0,4.8,48.3,49.9,95,4.6,9157,5.9,1.2,1616,4,0,0,0,0,0
U12769,38,0,5,2,0,2.8,18.8,270.3,87,1.4,7792,7.1,1.7,246,3,0,0,0,0,0
U12770,33,2,7,2,0,1.3,31.8,144.9,100,2.4,1510,7.7,3.4,699,2,0,0,0,0,0
U12771,31,0,0,4,0,1.7,2.1,262.3,11,2.1,7087,3.5,4.8,1859,4,0,0,0,0,0
U12772,22,2,5,8,0,9.6,6.5,191.2,79,4.7,9211,6.2,3.4,1063,1,0,0,0,0,0
U12773,26,1,0,1,0,9.1,9.6,138.5,166,0.9,9087,6.5,4.0,156,1,0,0,0,0,0
U12774,19,1,4,1,0,11.3,1.6,74.4,21,2.5,5136,8.0,4.3,1738,2,0,0,0,0,0
U12775,54,0,2,6,0,2.5,27.5,45.6,18,4.8,4827,3.0,0.7,679,2,0,0,0,0,0
U12776,59,1,5,8,0,4.3,5.4,122.2,56,3.0,431,1.6,0.3,919,4,0,0,0,0,0
U12777,16,2,3,7,0,6.2,10.8,196.0,148,2.1,7882,3.1,4.1,1999,0,0,0,0,0,0
U12778,53,1,9,2,0,5.1,28.9,217.3,42,2.0,5171,5.4,3.9,1646,1,0,0,0,0,0
U12779,51,1,1,8,0,7.8,8.6,244.3,101,0.8,9789,5.6,0.8,457,1,0,0,0,0,0
U12780,27,0,3,6,0,3.8,14.0,13.1,98,5.1,3895,3.8,0.5,720,3,0,0,0,0,0
U12781,38,0,6,4,0,8.2,45.3,213.5,171,2.8,3770,2.5,3.0,1864,0,0,0,0,0,0
U12782,23,0,0,5,0,8.3,38.9,141.4,27,5.7,8199,2.8,5.0,1130,2,0,0,0,0,0
U12783,50,0,8,5,0,5.0,42.5,16.5,126,0.9,1211,3.6,2.5,1424,0,0,0,0,0,0
U12784,49,0,0,5,0,2.2,47.8,9.0,90,0.9,7725,2.6,4.9,184,3,0,0,0,0,0
U12785,19,1,0,0,1,4.1,38.5,285.5,188,2.3,3225,0.9,4.1,1761,1,1,1,1,1,1
U12786,52,0,1,7,0,8.3,49.0,261.3,189,6.0,7245,2.0,0.4,702,3,0,0,0,0,0
U12787,34,0,8,8,0,12.0,18.8,125.8,124,5.9,3565,5.2,2.4,368,1,0,0,0,0,0
U12788,34,0,0,3,0,3.4,20.1,96.7,179,4.4,1403,3.9,3.3,1027,2,0,0,0,0,0
U12789,46,0,8,3,0,8.1,42.9,39.9,86,2.5,4459,4.3,2.7,1741,2,0,0,0,0,0
U12790,19,2,9,6,0,9.6,6.6,255.0,199,2.8,1203,5.4,4.5,1105,0,0,0,0,0,0
U12791,25,1,2,7,0,6.6,43.6,41.3,81,4.1,6076,7.7,0.8,567,0,0,0,0,0,0
U12792,19,1,9,9,0,4.4,38.5,106.4,69,0.9,5584,4.9,2.1,1287,1,0,0,0,0,0
U12793,15,2,9,8,0,1.5,22.6,255.3,154,3.4,8670,2.4,1.2,1156,4,0,0,0,0,0
U12794,34,1,4,0,1,10.6,29.5,64.5,84,3.2,4125,7.7,0.0,1843,0,1,1,1,1,1
U12795,58,2,0,4,0,10.4,25.2,22.2,27,4.8,4281,6.6,4.1,649,4,0,0,0,0,0
U12796,55,2,7,0,1,2.3,33.3,230.8,102,3.3,6166,6.6,3.8,1698,3,1,1,1,1,1
U12797,25,0,4,9,0,2.4,33.6,122.5,95,6.0,7756,2.2,4.2,915,1,0,0,0,0,0
U12798,26,0,9,1,0,12.0,22.4,65.8,180,2.0,1505,1.5,3.1,438,0,0,0,0,0,0
U12799,17,1,5,1,0,6.2,7.8,102.9,50,4.9,7831,2.1,1.9,1464,0,0,0,0,0,0
U12800,25,1,5,6,0,7.7,3.6,76.9,26,4.8,1573,1.8,4.3,826,3,0,0,0,0,0
U12801,23,2,0,3,0,2.2,23.8,113.9,30,4.8,5123,5.6,0.5,417,0,0,0,0,0,0
U12802,42,1,2,3,0,5.1,48.4,27.4,29,4.9,7019,1.9,2.3,1632,2,0,0,0,0,0
U12803,49,0,2,1,0,2.7,25.5,214.1,81,5.8,3884,1.8,2.3,813,2,0,0,0,0,0
U12804,54,2,6,3,0,6.9,17.7,223.3,153,0.8,991,4.7,3.9,1117,4,0,0,0,0,0
U12805,28,2,1,8,0,1.2,32.3,42.9,98,4.7,6750,3.4,3.4,1149,3,0,0,0,0,0
U12806,26,0,3,5,0,10.5,17.4,107.3,168,5.7,396,6.2,3.1,470,4,0,0,0,0,0
U12807,17,0,1,5,0,2.6,1.1,14.9,159,6.0,9702,4.2,1.6,214,0,0,0,0,0,0
U12808,43,0,7,4,0,2.1,34.0,129.8,120,5.7,3754,2.9,0.8,1978,2,0,0,0,0,0
U12809,46,0,9,5,0,8.8,1.2,109.5,186,5.6,6134,4.0,3.2,1064,2,0,0,0,0,0
U12810,55,1,0,3,0,9.3,19.8,6.4,196,3.7,9363,5.0,4.6,775,3,0,0,0,0,0
